user_id,song_index,spotify_id,Arousal,Valence,GEMS_Wonder,GEMS_Transcendence,GEMS_Tenderness,GEMS_Nostalgia,GEMS_Peacefulness,GEMS_Power,GEMS_Joyful Activation,GEMS_Tension,GEMS_Sadness
40,5,4DphT1rljbJjbK9WdrR1zI,0.11,0.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0
40,6,5ihS6UUlyQAfmp48eSkxuQ,0.21,0.36,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
40,7,31er9IGsfFbwqy1pH4aiTP,0.29,0.3,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25
40,8,1oht5GevPN9t1T3kG1m1GO,0.16,0.46,0.0,0.0,0.75,0.25,0.25,0.0,0.0,0.0,0.0
40,9,3rTnGUeDrnZV22DvRuUuXr,0.47,0.46,0.0,0.25,0.25,0.0,0.5,0.0,0.0,0.0,0.0
40,10,0O45fw2L5vsWpdsOdXwNAR,0.7,0.61,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0
40,11,7HW5WIw7ZgZORCzUxv5gW5,0.81,0.6,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
40,12,1jF7IL57ayN4Ity3jQqGu0,0.73,0.69,0.0,0.0,0.5,0.0,0.25,0.5,0.5,0.0,0.0
40,13,41IShViF79gmulEkIHAjcb,0.59,0.56,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0
40,14,5VJjhHyG8NZ5xdgG6uTb3P,0.6,0.66,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0
40,15,7cFQFr1VpkSp3BTIn7X719,0.33,0.64,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0
40,16,745H5CctFr12Mo7cqa1BMH,0.4,0.61,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0
40,17,7DKjnQH7yeCUPXX88Hh12p,0.29,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
40,18,17PXXzOygMyXXUNLngVN5u,0.25,0.43,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
40,19,3PzsbWSQdLCKDLxn7YZfkM,0.24,0.6,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0
41,0,1OppEieGNdItZbE14gLBEv,0.65,0.75,0.0,0.0,0.0,0.5,0.5,0.0,0.75,0.0,0.0
41,1,7LD74EByP1gBD2FynoIGSL,0.76,0.8,0.0,0.0,0.25,0.5,0.25,0.0,0.75,0.0,0.0
41,2,59kHPbwyyCApYA8RQQEuXm,0.62,0.83,0.0,0.0,0.5,0.75,0.25,0.25,1.0,0.0,0.0
41,3,2HsjJJL4DhPCzMlnaGv7ap,0.94,0.58,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.0
41,4,4ZoBC5MhSEzuknIgAkBaoT,0.78,0.97,0.0,0.0,0.25,0.75,0.5,0.25,0.75,0.0,0.0
41,5,2Yy0FsAV2I5VXU4xpph2WN,0.85,0.8,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25
41,6,3rTnGUeDrnZV22DvRuUuXr,0.46,0.46,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.75
41,7,6mFkJmJqdDVQ1REhVfGgd1,0.67,0.63,0.0,0.0,0.25,0.75,0.25,0.0,0.0,0.0,0.0
41,8,6oMZhY0f1ReI6AJDDYfuSb,0.47,0.57,0.0,0.25,0.25,0.75,0.25,0.0,0.25,0.0,0.25
41,9,2rIqbiRDXuiWxFHfLgzYRe,0.32,0.74,0.5,0.5,0.75,0.25,1.0,0.0,0.0,0.0,0.0
41,10,6SKwQghsR8AISlxhcwyA9R,0.87,0.8,0.25,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0
41,11,2MfOcbtgz2yTsiznFmVZUN,0.82,0.78,0.75,0.75,0.0,0.0,0.0,0.75,0.75,0.0,0.0
41,12,07ceEXOyS7ghQkyCOycXwP,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0
41,13,77xMtm3bTqLVN6FiJurLFv,0.8,0.52,0.25,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0
41,14,7qUTZEf6bgiApJEXpMAH5y,0.76,0.9,0.0,0.25,0.25,0.75,0.25,0.0,0.75,0.0,0.0
41,15,4tHqQMWSqmL6YjXwsqthDI,0.35,0.14,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
41,16,2JoZzpdeP2G6Csfdq5aLXP,0.64,0.87,0.0,0.0,0.25,0.5,0.25,0.0,0.5,0.0,0.0
41,17,3D8dwH690MXQRhtIZTSS9c,0.6,0.72,0.0,0.0,0.75,0.75,0.25,0.0,0.25,0.0,0.25
41,18,69RH84na5iUNwrwxpgjC5j,0.62,0.76,0.0,0.0,0.0,0.25,0.25,0.25,1.0,0.0,0.0
41,19,5Y8QJVMu9MWziD2IgujriR,0.67,0.82,1.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
42,0,4pbG9SUmWIvsROVLF0zF9s,0.2,0.8,0.0,0.0,0.0,0.75,0.75,0.0,0.25,0.0,0.0
42,1,17S4XrLvF5jlGvGCJHgF51,0.66,0.32,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0
42,2,1P17dC1amhFzptugyAO7Il,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5
42,3,2Fs18NaCDuluPG1DHGw1XG,0.71,0.58,0.0,0.0,0.0,0.25,0.0,0.25,0.5,0.0,0.0
42,4,2ymeOsYijJz09LfKw3yM2x,0.76,0.76,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0
42,5,7Ewz6bJ97vUqk5HdkvguFQ,0.11,0.06,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.75
42,6,0b4M7hd7mzLTm99MrMeZsp,0.68,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25
42,7,6ic8OlLUNEATToEFU3xmaH,0.55,0.52,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0
42,8,6ADSaE87h8Y3lccZlBJdXH,0.54,0.57,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
42,9,57BrRMwf9LrcmuOsyGilwr,0.95,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0
42,10,0mbS3VwRbO6HVBMPXnzOGA,0.08,0.24,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0
42,11,5DnT9a5IM3eMjKgXTWVJvi,0.69,0.07,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0
42,12,5Y8QJVMu9MWziD2IgujriR,0.14,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,13,4lYaAFLiZMxrqHUijf83ZR,0.04,0.06,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.75
42,14,7cFQFr1VpkSp3BTIn7X719,0.7,0.35,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
42,15,7rbECVPkY5UODxoOUVKZnA,0.67,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
42,16,6zV8IpLvw0tkRSVCFQJB1y,0.33,0.4,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.0,0.0
42,17,5BUq9bdtsm3LWw5laJeJ4R,0.29,0.39,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25
42,18,75lWQzF7y0FY9380G3gEZ9,0.03,0.21,0.0,0.75,0.75,0.0,1.0,0.0,0.0,0.0,0.0
42,19,2rIqbiRDXuiWxFHfLgzYRe,0.02,0.12,0.0,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0
43,0,07GvNcU1WdyZJq3XxP0kZa,0.7,0.85,0.0,0.0,0.75,0.75,0.0,0.75,1.0,0.0,0.0
43,1,0zxj7dVhYZq5ACyaDx5XIo,0.56,0.56,0.0,0.0,0.75,0.75,0.75,0.0,0.75,0.0,0.75
43,2,60hGQrn24APqEFSLObLeDc,0.53,0.75,0.25,0.0,0.75,0.25,0.25,0.75,0.75,0.0,0.75
43,3,4czNORk5MjW5WOn98bki32,0.82,0.58,0.5,0.25,0.0,0.5,0.0,0.75,1.0,0.0,0.0
43,4,1h2xVEoJORqrg71HocgqXd,0.57,0.71,0.0,0.0,0.0,0.75,0.0,0.5,0.75,0.0,0.0
43,5,1AJ5F0FMTC3yFU3ocjy1gE,0.2,0.56,0.25,0.75,1.0,1.0,1.0,0.25,0.5,0.0,0.75
43,6,7IsXXgpowAB48crGjV1oGb,0.33,0.52,0.0,0.75,0.75,0.75,0.75,0.0,0.25,0.0,1.0
43,7,0DlVOdK5GJtnom4nI3EOz5,0.89,0.9,0.25,0.0,0.25,0.5,0.25,1.0,1.0,0.0,0.0
43,8,6SDJcDg0BzVOuUGT0WEYKP,0.59,0.59,0.75,0.75,0.75,0.75,0.5,0.0,0.75,0.0,0.0
43,9,4tHqQMWSqmL6YjXwsqthDI,0.82,0.74,1.0,1.0,0.25,0.75,0.5,0.0,0.5,0.0,0.0
43,10,0Qh38w01QRXK6KHIv0e3hb,0.65,0.52,0.5,0.5,0.25,1.0,0.0,0.25,0.25,0.0,0.75
43,11,0b4M7hd7mzLTm99MrMeZsp,0.38,0.39,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.25,0.25
43,12,6UBjSnyP1O5W5ndJoO9vUk,0.35,0.67,0.25,0.5,0.25,1.0,0.75,0.0,0.25,0.0,0.0
43,13,3QxKpdTB8ZSFn8MGeCCpsQ,0.78,0.56,0.5,0.0,0.25,1.0,0.25,0.75,0.75,0.0,0.0
43,14,5JHNg1hxZFT7TDEphhM4wj,0.75,0.58,0.75,0.0,0.0,0.5,0.0,0.75,1.0,0.0,0.0
43,15,0rOGlWeH0drBxhO2oEvsqr,0.24,0.72,0.75,0.75,0.75,1.0,0.75,0.0,0.75,0.0,0.75
43,16,7L4G39PVgMfaeHRyi1ML7y,0.34,0.34,0.5,0.5,0.0,0.75,0.75,0.0,0.25,0.0,0.0
43,17,273QnyCvJB65rScHJ1nPZb,0.7,0.7,0.75,0.75,0.75,1.0,0.75,0.25,0.75,0.0,0.75
43,18,4u7EnebtmKWzUH433cf5Qv,0.83,0.83,1.0,0.5,0.75,1.0,0.25,0.5,1.0,0.0,0.75
43,19,3hqsBLMAqJqrhr434Z7WlA,0.32,0.72,0.75,0.75,0.75,1.0,1.0,0.0,0.75,0.0,0.75
44,0,09CtPGIpYB4BrO8qb1RGsF,0.25,0.5,0.25,0.25,0.25,0.0,0.25,0.25,0.5,0.0,0.0
44,1,5FoeE0CWMs0CbX0udYutDS,0.6,0.6,0.75,0.5,0.25,0.25,0.25,0.25,0.5,0.0,0.0
44,2,2rbDhOo9Fh61Bbu23T2qCk,0.37,0.38,0.75,0.5,0.5,0.75,0.75,0.25,0.0,0.25,0.25
44,3,6qVXkG01rBYGfxIndGOQ3z,0.8,0.75,1.0,0.25,0.0,0.0,0.0,0.75,0.75,0.0,0.0
44,4,1zi7xx7UVEFkmKfv06H8x0,0.32,0.61,0.75,0.5,0.25,0.0,0.25,0.25,0.5,0.0,0.0
44,5,2RzJwBCXsS1VnjDm2jKKAa,0.66,0.6,0.75,0.25,0.5,0.5,0.0,0.5,0.25,0.0,0.5
44,6,4Y8EyXnq5CLR8A7EHXxx7L,0.6,0.5,0.75,0.5,0.25,0.5,0.25,0.5,0.25,0.0,0.5
44,7,6oMZhY0f1ReI6AJDDYfuSb,0.67,0.41,0.75,0.75,0.75,0.75,0.75,0.5,0.0,0.0,0.5
44,8,2TjnCxxQRYn56Ye8gkUKiW,0.25,0.48,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.0,0.5
44,9,5HNCy40Ni5BZJFw1TKzRsC,0.3,0.49,0.25,0.25,0.5,0.5,0.25,0.0,0.0,0.0,0.25
44,10,7cy1bEJV6FCtDaYpsk8aG6,0.8,0.79,0.75,0.25,0.0,0.0,0.0,0.75,0.75,0.0,0.0
44,11,0dOg1ySSI7NkpAe89Zo0b9,0.69,0.61,0.5,0.25,0.0,0.0,0.0,0.75,0.75,0.0,0.0
44,12,3w3y8KPTfNeOKPiqUTakBh,0.69,0.83,0.75,0.25,0.0,0.0,0.0,0.75,0.75,0.0,0.0
44,13,7vidktgNZFQylTgH1GEnMs,0.49,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0
44,14,4BP3uh0hFLFRb5cjsgLqDh,0.63,0.6,0.5,0.25,0.0,0.0,0.0,0.75,0.5,0.0,0.0
44,15,31IogzJ6J55FjbJhKT9PBy,0.22,0.39,0.0,0.25,0.25,0.25,1.0,0.0,0.25,0.0,0.0
44,16,52FlwUMMDnTK8TGkCag9Jd,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.0,0.25,0.0,0.0
44,17,0DlVOdK5GJtnom4nI3EOz5,0.83,0.84,1.0,0.25,0.0,0.0,0.0,0.75,0.75,0.0,0.0
44,18,5Y8QJVMu9MWziD2IgujriR,0.25,0.44,0.25,0.5,0.5,0.5,0.5,0.0,0.25,0.0,0.0
44,19,4EI8VuxUuIHKfafU72emqz,0.57,0.55,0.5,0.25,0.25,0.25,0.25,0.0,0.5,0.0,0.0
45,0,1eN42Q7IWRzRBq8eW2Y2TE,0.6,0.4,0.0,0.25,0.75,1.0,0.5,0.5,0.0,0.75,0.75
45,1,3oevkC3HQ2sxTwJ394MROY,0.23,0.35,0.0,0.0,0.75,0.75,0.5,0.0,0.0,0.0,0.25
45,2,0S0YKiEdR9cT9pYgEaTevF,0.61,0.56,0.25,0.5,0.25,0.0,0.75,0.25,0.0,0.0,0.0
45,3,2TVxnKdb3tqe1nhQWwwZCO,0.75,0.7,0.25,0.75,0.25,0.0,0.0,0.25,0.5,0.0,0.0
45,4,3rTnGUeDrnZV22DvRuUuXr,0.25,0.36,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0
45,5,0j3QN4uiMdf8gI12JATZ9B,0.88,0.79,0.25,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0
45,6,0JuW3zVUYjyW5BbtXq2to6,0.7,0.59,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.0,0.0
45,7,1xlHJbC2DE2aWDTlqFw81u,0.88,0.67,0.0,0.0,0.0,0.0,0.25,0.5,0.75,0.0,0.0
45,8,7xQiq1lCtwkJdI3zni9BZp,0.23,0.7,0.25,0.0,0.75,0.0,0.5,0.0,0.25,0.0,0.0
45,9,5GjPQ0eI7AgmOnADn1EO6Q,0.94,0.8,0.75,0.0,0.25,0.0,0.0,1.0,0.75,0.0,0.0
45,10,5JHNg1hxZFT7TDEphhM4wj,0.95,0.93,0.75,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0
45,11,6LxSe8YmdPxy095Ux6znaQ,0.61,0.55,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
45,12,3qczyRtur0tILibW9rHBFA,0.73,0.63,0.75,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0
45,13,6ADSaE87h8Y3lccZlBJdXH,0.77,0.62,0.25,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0
45,14,4lnnde7PnrXR3pUzQKBe6X,0.62,0.38,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
45,15,459h0Mh30C82Z1lhk41yYK,0.94,0.77,0.75,1.0,0.25,0.0,0.0,0.75,0.5,0.0,0.0
45,16,1h2xVEoJORqrg71HocgqXd,0.74,0.92,0.0,0.0,0.25,0.0,0.0,0.25,1.0,0.0,0.0
45,17,5zA8vzDGqPl2AzZkEYQGKh,0.75,0.87,0.25,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0
45,18,4KfSdst7rW39C0sfhArdrz,0.63,0.57,0.5,0.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0
45,19,4ZoBC5MhSEzuknIgAkBaoT,0.78,0.39,0.25,0.0,0.75,0.5,0.0,0.25,0.0,0.25,0.75
46,0,4BTsEp2tjLdQZcLiI2OT4E,0.83,0.81,0.75,0.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0
46,1,4rHZZAmHpZrA3iH5zx8frV,0.84,0.7,0.5,0.75,0.0,0.25,0.0,0.75,0.75,0.0,0.0
46,2,1y4eb6hmAvsqlDOl3fx9kk,0.64,0.62,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0.0,0.0
46,3,0gmbgwZ8iqyMPmXefof8Yf,0.3,0.35,0.0,0.0,0.0,0.75,0.0,0.75,0.25,0.75,0.5
46,4,3NlLmKBJozwoi0k03Feb1N,0.14,0.28,0.0,0.0,0.25,1.0,0.5,0.75,0.0,0.5,0.0
46,5,5DnT9a5IM3eMjKgXTWVJvi,0.44,0.65,0.0,0.75,0.75,0.0,0.0,0.25,0.0,0.0,0.0
46,6,1JSTJqkT5qHq8MDJnJbRE1,0.76,0.61,0.0,1.0,1.0,0.5,1.0,0.0,0.75,0.0,0.5
46,7,7DKjnQH7yeCUPXX88Hh12p,0.32,0.5,0.0,0.0,0.75,0.0,0.75,0.0,0.5,0.0,0.0
46,8,5sJnwwIjhid95JI3zShd6A,0.32,0.43,0.0,0.0,1.0,0.75,0.75,0.0,0.5,0.25,0.25
46,9,69RH84na5iUNwrwxpgjC5j,0.52,0.48,0.0,0.0,0.75,0.5,0.25,0.0,0.25,0.0,0.0
46,10,1pTw2cNrp9L3esxLAvWnN2,0.62,0.39,1.0,1.0,0.0,0.0,0.0,0.75,0.5,0.0,0.25
46,11,07ceEXOyS7ghQkyCOycXwP,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
46,12,0K7wIocSvzcRISpssBUzfZ,0.67,0.35,0.25,0.0,0.25,0.0,0.0,0.75,0.5,0.0,0.0
46,13,6o3MvjWfF0jczTzPRcfZsK,0.87,0.83,0.25,0.75,0.25,0.0,0.0,0.5,0.75,0.0,0.0
46,14,0Wv3aY6gApoT3oKBYIqvXb,0.61,0.33,0.5,0.25,0.5,0.5,0.0,0.25,0.0,0.5,0.75
46,15,5ihS6UUlyQAfmp48eSkxuQ,0.2,0.3,0.0,0.0,1.0,0.75,1.0,0.25,0.25,0.0,0.5
46,16,4Y8EyXnq5CLR8A7EHXxx7L,0.23,0.16,0.0,0.0,0.25,0.75,0.5,0.0,0.0,0.75,0.75
46,17,0yftAXSqtZoHdgrXjSuZwz,0.49,0.29,0.0,0.0,0.25,1.0,0.5,0.25,0.0,0.5,1.0
46,18,24AIahNHzBxm9S12peXbnG,0.42,0.16,0.0,0.0,0.75,0.75,0.5,0.0,0.0,0.75,0.5
46,19,0tgVpDi06FyKpA1z0VMD4v,0.69,0.59,0.0,0.0,0.75,0.0,0.5,0.5,0.75,0.0,0.0
47,0,17PXXzOygMyXXUNLngVN5u,0.53,0.6,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.0
47,1,3l3xTXsUXeWlkPqzMs7mPD,0.6,0.56,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
47,2,0DlVOdK5GJtnom4nI3EOz5,0.73,0.73,0.0,0.0,0.25,0.0,0.0,0.75,0.5,0.0,0.0
47,3,4tHqQMWSqmL6YjXwsqthDI,0.46,0.56,0.25,0.5,0.25,0.0,0.5,0.25,0.0,0.0,0.0
47,4,3PzsbWSQdLCKDLxn7YZfkM,0.36,0.36,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
47,5,2ZiMQKIieJ7GTRYnO8fP8p,0.66,0.53,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
47,6,65kp3OFn7JXbCvkm3m2Ui2,0.78,0.65,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
47,7,2nLtzopw4rPReszdYBJU6h,0.73,0.68,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0
47,8,744hdHz3CORMz3FcU230C4,0.53,0.53,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
47,9,5IgjP7X4th6nMNDh4akUHb,0.59,0.62,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
47,10,6HSXNV0b4M4cLJ7ljgVVeh,0.57,0.64,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
47,11,1oht5GevPN9t1T3kG1m1GO,0.57,0.58,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
47,12,39Bd345OWEhRNyfayhp9gv,0.62,0.78,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
47,13,7ygBd6XOHoCzIOEL147xbz,0.54,0.53,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0
47,14,3BQHpFgAp4l80e1XslIjNI,0.53,0.6,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0
47,15,1XxRYmDKuABtbtCozx3pA2,0.62,0.68,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0
47,16,3QszJeuSyyZQmD9pY1tqpo,0.44,0.47,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
47,17,6vxHp3CDNo0afgKGp2yi1E,0.66,0.69,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0
47,18,0xmjwnQ3FNE6HuWCt2nHdZ,0.58,0.78,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
47,19,1y4eb6hmAvsqlDOl3fx9kk,0.71,0.78,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0
48,0,4Gmkqn3V7IMTkOmmiX7cbb,0.61,0.41,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.5,0.25
48,1,44aTAUBF0g6sMkMNE8I5kd,0.6,0.67,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.25
48,2,70jtjJHtVBPuxllGPCWxnX,0.75,0.28,0.25,0.25,0.0,0.0,0.0,0.75,0.25,1.0,0.0
48,3,2MfOcbtgz2yTsiznFmVZUN,0.61,0.63,0.25,0.0,0.25,0.0,0.0,0.75,0.75,0.0,0.0
48,4,3MWToltSqef5lgDt0pO16p,0.39,0.58,0.5,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0
48,5,1Yk0cQdMLx5RzzFTYwmuld,0.73,0.27,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.75
48,6,0sFvItEeMstcUyZCleYgyj,0.61,0.54,0.0,1.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0
48,7,3WvIE0r15DpLbcHvBT3rdB,0.44,0.41,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.5
48,8,6T0gaMfEfNWXZCGQKh1wlo,0.16,0.43,0.25,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.0
48,9,7nXZCcFAy1oCKQG2SqLszv,0.44,0.6,0.0,0.0,1.0,0.0,0.5,0.25,0.5,0.0,0.0
48,10,41IShViF79gmulEkIHAjcb,0.76,0.73,0.0,0.75,0.25,0.0,0.0,0.5,1.0,0.0,0.0
48,11,1H4idkmruFoJBg1DvUv2tY,0.47,0.5,0.0,0.0,1.0,0.0,0.5,0.0,0.75,0.0,0.0
48,12,3aw9iWUQ3VrPQltgwvN9Xu,0.68,0.64,0.0,0.0,0.25,0.0,0.5,0.5,0.75,0.0,0.0
48,13,64Ny7djQ6rNJspquof2KoX,0.79,0.67,0.0,0.0,0.25,0.5,0.25,0.25,0.75,0.0,0.0
48,14,5YjKdeES9QRJ8NmF4Xc8pV,0.79,0.61,0.0,0.0,0.25,0.0,0.0,0.75,1.0,0.0,0.0
48,15,5JVlu41jJTVVD8HnkcslNZ,0.21,0.58,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0
48,16,17PXXzOygMyXXUNLngVN5u,0.3,0.53,0.0,0.0,0.5,1.0,0.75,0.0,0.0,0.0,0.0
48,17,4YMQXzscifAREG0a7KNGhB,0.39,0.55,0.0,0.0,0.25,0.75,0.5,0.0,0.25,0.0,0.0
48,18,1K1nzhbKCNmrNXi9B07mPF,0.42,0.55,0.0,0.0,0.75,0.75,0.75,0.0,0.25,0.0,0.0
48,19,0ofHAoxe9vBkTCp2UQIavz,0.42,0.58,0.0,0.0,0.75,0.25,0.75,0.0,0.75,0.0,0.0
49,0,3PzsbWSQdLCKDLxn7YZfkM,0.6,0.7,0.0,0.0,0.25,0.25,0.25,0.0,0.5,0.0,0.0
49,1,1ZwJALwnYbeHdEVCNVmniz,0.7,0.5,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
49,2,3l3xTXsUXeWlkPqzMs7mPD,0.75,0.6,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0
49,3,16pUlUFjyp6BtDtxC0i9ch,0.5,0.7,0.25,0.0,0.25,0.5,0.25,0.0,0.25,0.0,0.0
49,4,7cFQFr1VpkSp3BTIn7X719,0.8,0.6,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0
49,5,1db0gbTSKdRQum8VlbNkiO,0.6,0.7,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
49,6,60hGQrn24APqEFSLObLeDc,0.8,0.7,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0
49,7,7vidktgNZFQylTgH1GEnMs,0.7,0.5,0.5,0.25,0.0,0.5,0.0,0.5,0.0,0.0,0.0
49,8,7N3PAbqfTjSEU1edb2tY8j,0.8,0.7,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
49,9,1dgWTMoHwTUnQhOQ8SR5fV,0.6,0.6,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0
49,10,5FoeE0CWMs0CbX0udYutDS,0.6,0.4,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25
49,11,6O5TrlFWTYvznd9fMC0VvU,0.7,0.4,0.25,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.5
49,12,09CtPGIpYB4BrO8qb1RGsF,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0
49,13,1mExCoXAGKI6abLGXoG7O3,0.6,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
49,14,59q0gDvWPoL2DQ1SAt5ZLY,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
49,15,6HSXNV0b4M4cLJ7ljgVVeh,0.3,0.3,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.25
49,16,5WOLghNew2YKZO96gYoM7p,0.4,0.4,0.0,0.0,0.25,0.5,0.5,0.0,0.0,0.0,0.25
49,17,7ygBd6XOHoCzIOEL147xbz,0.2,0.2,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.5
49,18,3BQHpFgAp4l80e1XslIjNI,0.4,0.2,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.5
49,19,7L4G39PVgMfaeHRyi1ML7y,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
50,0,2rIqbiRDXuiWxFHfLgzYRe,0.63,0.63,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5
50,1,3S94k75DXrZI7OX3c9KPfr,0.86,0.74,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
50,2,5mCPDVBb16L4XQwDdbRUpz,0.59,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
